Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1967,961.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1968,999.66,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1969,1041.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1970,1059.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1971,1118.05,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1972,1199.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1973,1257.79,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1974,1306.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1975,1345.89,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1976,1479.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1977,1486.19,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1978,1574.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1979,1549.94,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1980,1579.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1981,1696.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1982,1737.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1983,1730.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1984,1802.93,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1985,1852.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1986,1910.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1987,2016.86,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1988,1772,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1989,1789.65,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1990,2104.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1991,2213.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1992,2214.27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1993,2256.05,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1994,1840.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1995,2038.91,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1996,2167.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1997,2152.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1998,2300.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,1999,2251.02,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2000,2395.53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2001,2206.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2002,2463.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2003,2744.03,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2004,2726.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2005,2797.94,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2006,3007.19,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2007,3315.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2008,3671.91,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2009,3679.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2010,4252.31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2011,4353.67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2012,4864.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2013,2187.58,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2030,4933.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,130,Malawi,7231,Emissions (CO2eq),1711,Agriculture total,2050,7196.61,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1961,3735.83,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1962,3884.12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1963,3920.41,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1964,3997.94,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1965,4159.56,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1966,4174.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1967,4275.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1968,4459.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1969,4641.21,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1970,4873.48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1971,4994.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1972,5222.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1973,5375.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1974,5146.05,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1975,5366.75,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1976,5454.64,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1977,5516.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1978,5102.63,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1979,5934.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1980,5954.27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1981,5875.67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1982,5830.87,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1983,5945.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1984,6163.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1985,6288.8,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1986,6120.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1987,6360.73,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1988,6537.12,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1989,6857.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1990,11235.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1991,11380.82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1992,11686.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,131,Malaysia,7231,Emissions (CO2eq),1711,Agriculture total,1993,11816.74,A,"Aggregate, may include official, semi-official, estimated or calculated data"
